unique_id,ds,cutoff,NBEATS,NHITS,y
hotel_112,2023-03-21,2023-03-10,0.90853214,0.9031266,0.94375
hotel_112,2023-03-22,2023-03-10,0.87275666,0.8894918,0.8125
hotel_112,2023-03-23,2023-03-10,0.86828375,0.8820025,0.80625
hotel_112,2023-03-24,2023-03-10,0.88343096,0.8885052,0.99375
hotel_112,2023-03-25,2023-03-10,0.8498383,0.84459394,0.81875
hotel_112,2023-03-26,2023-03-10,0.8501326,0.846751,0.9875
hotel_112,2023-03-27,2023-03-10,0.8827466,0.88082993,0.89375
hotel_112,2023-03-28,2023-03-10,0.8865524,0.902755,0.9
hotel_112,2023-03-29,2023-03-10,0.87658316,0.8875749,0.99375
hotel_112,2023-03-30,2023-03-10,0.8726594,0.88247746,0.9625
hotel_112,2023-03-31,2023-03-10,0.8997476,0.8812872,0.75625
hotel_112,2023-04-01,2023-03-10,0.8603624,0.8468055,0.825
hotel_112,2023-04-02,2023-03-10,0.8477829,0.8458477,0.74375
hotel_112,2023-04-03,2023-03-10,0.8954006,0.8849623,0.81875
hotel_112,2023-04-04,2023-03-10,0.9092381,0.9029075,0.75625
hotel_112,2023-04-05,2023-03-10,0.8837505,0.8903413,0.75625
hotel_112,2023-04-06,2023-03-10,0.8628914,0.89670074,0.675
hotel_112,2023-04-07,2023-03-10,0.89039403,0.8883399,0.65625
hotel_112,2023-04-08,2023-04-07,0.70281076,0.74607766,0.79375
hotel_112,2023-04-09,2023-04-07,0.7771051,0.80643845,0.66875
hotel_112,2023-04-10,2023-04-07,0.8071906,0.8262991,0.7125
hotel_112,2023-04-11,2023-04-07,0.8344052,0.8479424,0.6375
hotel_112,2023-04-12,2023-04-07,0.8484799,0.8688395,0.95625
hotel_112,2023-04-13,2023-04-07,0.78133035,0.82683176,0.95
hotel_112,2023-04-14,2023-04-07,0.8048173,0.77934444,0.8
hotel_112,2023-04-15,2023-04-07,0.7949416,0.82471776,0.7125
hotel_112,2023-04-16,2023-04-07,0.83699226,0.85335046,0.70625
hotel_112,2023-04-17,2023-04-07,0.8241416,0.8608921,0.875
hotel_112,2023-04-18,2023-04-07,0.86627865,0.88175434,0.875
hotel_112,2023-04-19,2023-04-07,0.87517035,0.8810569,0.78125
hotel_112,2023-04-20,2023-04-07,0.8267141,0.8401858,0.76875
hotel_112,2023-04-21,2023-04-07,0.82257897,0.8001283,0.7875
hotel_112,2023-04-22,2023-04-07,0.8396646,0.8372269,0.85625
hotel_112,2023-04-23,2023-04-07,0.81848514,0.8626243,0.79375
hotel_112,2023-04-24,2023-04-07,0.83251655,0.8677614,0.83125
hotel_112,2023-04-25,2023-04-07,0.867907,0.87126845,0.93125
hotel_112,2023-04-26,2023-04-07,0.857454,0.8715125,0.88125
hotel_112,2023-04-27,2023-04-07,0.7877024,0.83147573,0.91875
hotel_112,2023-04-28,2023-04-07,0.8138902,0.78567165,0.9
hotel_112,2023-04-29,2023-04-07,0.8128491,0.82392466,0.91875
hotel_112,2023-04-30,2023-04-07,0.818461,0.85592103,0.775
hotel_112,2023-05-01,2023-04-07,0.8285887,0.8634673,0.89375
hotel_112,2023-05-02,2023-04-07,0.8553008,0.8604486,0.93125
hotel_112,2023-05-03,2023-04-07,0.8493108,0.87266964,0.725
hotel_112,2023-05-04,2023-04-07,0.803256,0.830379,0.8
hotel_112,2023-05-05,2023-04-07,0.8081938,0.77701485,0.70625
hotel_112,2023-05-06,2023-05-05,0.7528751,0.7801994,0.7875
hotel_112,2023-05-07,2023-05-05,0.7687868,0.8234805,0.8125
hotel_112,2023-05-08,2023-05-05,0.84469545,0.8389388,0.8625
hotel_112,2023-05-09,2023-05-05,0.8573887,0.8741442,0.9125
hotel_112,2023-05-10,2023-05-05,0.87957746,0.9159425,0.775
hotel_112,2023-05-11,2023-05-05,0.8459222,0.87566775,0.8625
hotel_112,2023-05-12,2023-05-05,0.7921962,0.8002249,0.85625
hotel_112,2023-05-13,2023-05-05,0.8000044,0.8340877,0.9625
hotel_112,2023-05-14,2023-05-05,0.8115283,0.8542726,0.70625
hotel_112,2023-05-15,2023-05-05,0.8521977,0.86309016,0.9875
hotel_112,2023-05-16,2023-05-05,0.877174,0.8952273,1.01875
hotel_112,2023-05-17,2023-05-05,0.8735826,0.9251406,0.99375
hotel_112,2023-05-18,2023-05-05,0.8416989,0.8893575,1.025
hotel_112,2023-05-19,2023-05-05,0.8276376,0.8195089,0.925
hotel_112,2023-05-20,2023-05-05,0.8362679,0.85100865,0.90625
hotel_112,2023-05-21,2023-05-05,0.81571895,0.87267387,1.00625
hotel_112,2023-05-22,2023-05-05,0.8625569,0.8740109,0.93125
hotel_112,2023-05-23,2023-05-05,0.8975431,0.89624757,0.9625
hotel_112,2023-05-24,2023-05-05,0.8927675,0.922159,0.95625
hotel_112,2023-05-25,2023-05-05,0.8400995,0.8863862,0.96875
hotel_112,2023-05-26,2023-05-05,0.8150627,0.81068504,0.99375
hotel_112,2023-05-27,2023-05-05,0.8282796,0.83760303,1.0125
hotel_112,2023-05-28,2023-05-05,0.81399447,0.8631146,0.93125
hotel_112,2023-05-29,2023-05-05,0.8528654,0.8665873,0.9375
hotel_112,2023-05-30,2023-05-05,0.9056255,0.8827217,0.7875
hotel_112,2023-05-31,2023-05-05,0.8707488,0.92241806,0.98125
hotel_112,2023-06-01,2023-05-05,0.8490274,0.88269037,0.75
hotel_112,2023-06-02,2023-05-05,0.8339467,0.8080497,0.75625
hotel_126,2023-01-14,2023-01-13,0.9280956,0.9185975,0.8326693227091634
hotel_126,2023-01-15,2023-01-13,0.8522557,0.87752616,0.7888446215139442
hotel_126,2023-01-16,2023-01-13,0.89700305,0.85975194,0.6932270916334662
hotel_126,2023-01-17,2023-01-13,0.91344506,0.8717486,0.896414342629482
hotel_126,2023-01-18,2023-01-13,0.87436587,0.89301634,0.9083665338645418
hotel_126,2023-01-19,2023-01-13,0.8917376,0.90242267,0.952191235059761
hotel_126,2023-01-20,2023-01-13,0.94915855,0.9197843,0.9561752988047809
hotel_126,2023-01-21,2023-01-13,0.9510131,0.9198731,0.9800796812749004
hotel_126,2023-01-22,2023-01-13,0.8615822,0.87778515,0.5577689243027888
hotel_126,2023-01-23,2023-01-13,0.88174695,0.8615794,0.5617529880478087
hotel_126,2023-01-24,2023-01-13,0.89659256,0.88108295,0.7529880478087649
hotel_126,2023-01-25,2023-01-13,0.88764393,0.88775694,0.7330677290836654
hotel_126,2023-01-26,2023-01-13,0.89157766,0.89359987,0.7689243027888446
hotel_126,2023-01-27,2023-01-13,0.9410467,0.92171127,0.9800796812749004
hotel_126,2023-01-28,2023-01-13,0.9314507,0.9110476,0.9960159362549801
hotel_126,2023-01-29,2023-01-13,0.8478951,0.8694344,0.701195219123506
hotel_126,2023-01-30,2023-01-13,0.87463325,0.8488423,0.7250996015936255
hotel_126,2023-01-31,2023-01-13,0.8886279,0.862081,0.7131474103585658
hotel_126,2023-02-01,2023-01-13,0.8783528,0.8811302,0.5657370517928287
hotel_126,2023-02-02,2023-01-13,0.8919795,0.89398444,0.649402390438247
hotel_126,2023-02-03,2023-01-13,0.9382506,0.9186035,0.6215139442231076
hotel_126,2023-02-04,2023-01-13,0.9332718,0.91237634,0.8087649402390438
hotel_126,2023-02-05,2023-01-13,0.85017526,0.8664869,0.7609561752988048
hotel_126,2023-02-06,2023-01-13,0.8708711,0.8550709,0.9561752988047809
hotel_126,2023-02-07,2023-01-13,0.89478505,0.85661435,1.0
hotel_126,2023-02-08,2023-01-13,0.8777668,0.87555164,0.9880478087649402
hotel_126,2023-02-09,2023-01-13,0.899523,0.8978393,0.9960159362549801
hotel_126,2023-02-10,2023-01-13,0.9332659,0.91826516,0.9123505976095617
hotel_126,2023-02-11,2023-02-10,0.93424195,0.9008231,0.9880478087649402
hotel_126,2023-02-12,2023-02-10,0.8209767,0.8301188,0.7649402390438247
hotel_126,2023-02-13,2023-02-10,0.84472096,0.8083506,0.7250996015936255
hotel_126,2023-02-14,2023-02-10,0.8842947,0.83335483,0.7290836653386454
hotel_126,2023-02-15,2023-02-10,0.85886633,0.85935104,0.6374501992031872
hotel_126,2023-02-16,2023-02-10,0.8917451,0.86018395,0.9920318725099602
hotel_126,2023-02-17,2023-02-10,0.9171437,0.8797122,0.9760956175298805
hotel_126,2023-02-18,2023-02-10,0.9223762,0.8748468,0.9960159362549801
hotel_126,2023-02-19,2023-02-10,0.8154378,0.8151485,1.0
hotel_126,2023-02-20,2023-02-10,0.8111142,0.793482,1.0
hotel_126,2023-02-21,2023-02-10,0.8480449,0.8257672,0.9960159362549801
hotel_126,2023-02-22,2023-02-10,0.8521646,0.8446124,0.9920318725099602
hotel_126,2023-02-23,2023-02-10,0.8542956,0.84975636,0.9920318725099602
hotel_126,2023-02-24,2023-02-10,0.9000122,0.88475573,0.9681274900398407
hotel_126,2023-02-25,2023-02-10,0.9186953,0.87068325,0.9920318725099602
hotel_126,2023-02-26,2023-02-10,0.81885016,0.80737305,0.7848605577689243
hotel_126,2023-02-27,2023-02-10,0.8173293,0.7917421,0.701195219123506
hotel_126,2023-02-28,2023-02-10,0.84932905,0.82026076,0.6533864541832669
hotel_126,2023-03-01,2023-02-10,0.8732947,0.84531194,0.7171314741035857
hotel_126,2023-03-02,2023-02-10,0.8876569,0.852949,0.9760956175298805
hotel_126,2023-03-03,2023-02-10,0.8984875,0.88701797,0.9840637450199203
hotel_126,2023-03-04,2023-02-10,0.93185616,0.88371795,1.00398406374502
hotel_126,2023-03-05,2023-02-10,0.8197,0.8129545,0.9920318725099602
hotel_126,2023-03-06,2023-02-10,0.8363078,0.8068143,0.9721115537848606
hotel_126,2023-03-07,2023-02-10,0.8740243,0.8202513,0.9960159362549801
hotel_126,2023-03-08,2023-02-10,0.8824109,0.8498163,0.9760956175298805
hotel_126,2023-03-09,2023-02-10,0.88868713,0.8655646,1.0
hotel_126,2023-03-10,2023-02-10,0.90321827,0.8947637,0.9920318725099602
hotel_126,2023-03-11,2023-03-10,0.98412806,0.9969951,0.9960159362549801
hotel_126,2023-03-12,2023-03-10,0.92974484,0.9339984,0.9920318725099602
hotel_126,2023-03-13,2023-03-10,0.95839345,0.90184176,0.9800796812749004
hotel_126,2023-03-14,2023-03-10,0.9769247,0.9222564,1.00398406374502
hotel_126,2023-03-15,2023-03-10,0.9572142,0.96788347,1.00398406374502
hotel_126,2023-03-16,2023-03-10,1.0152547,0.9824964,0.9960159362549801
hotel_126,2023-03-17,2023-03-10,1.0068984,1.0008731,1.0
hotel_126,2023-03-18,2023-03-10,0.9942671,0.9898051,0.9960159362549801
hotel_126,2023-03-19,2023-03-10,0.9131664,0.9220209,0.9960159362549801
hotel_126,2023-03-20,2023-03-10,0.9073067,0.89656657,0.9960159362549801
hotel_126,2023-03-21,2023-03-10,0.9620483,0.9227359,0.9601593625498008
hotel_126,2023-03-22,2023-03-10,0.96371144,0.9523276,0.9840637450199203
hotel_126,2023-03-23,2023-03-10,1.0056033,0.9740491,0.9920318725099602
hotel_126,2023-03-24,2023-03-10,1.0224129,0.99593186,0.9960159362549801
hotel_126,2023-03-25,2023-03-10,1.009212,0.98427135,0.9960159362549801
hotel_126,2023-03-26,2023-03-10,0.91076744,0.91370964,0.9960159362549801
hotel_126,2023-03-27,2023-03-10,0.91582066,0.8831016,0.9880478087649402
hotel_126,2023-03-28,2023-03-10,0.92515224,0.90564585,1.0
hotel_126,2023-03-29,2023-03-10,0.9504433,0.9488892,1.0
hotel_126,2023-03-30,2023-03-10,1.0006162,0.9766707,0.9641434262948207
hotel_126,2023-03-31,2023-03-10,1.0356205,0.99680805,1.0
hotel_126,2023-04-01,2023-03-10,1.0010668,0.98939955,0.9960159362549801
hotel_126,2023-04-02,2023-03-10,0.9154325,0.91229826,1.0
hotel_126,2023-04-03,2023-03-10,0.9259781,0.89337283,0.9920318725099602
hotel_126,2023-04-04,2023-03-10,0.9456343,0.9044517,1.0
hotel_126,2023-04-05,2023-03-10,0.937082,0.9424511,0.9840637450199203
hotel_126,2023-04-06,2023-03-10,0.9866288,0.97694814,1.0
hotel_126,2023-04-07,2023-03-10,1.0173626,0.9966601,0.9920318725099602
hotel_126,2023-04-08,2023-04-07,0.9872817,1.0034676,1.0
hotel_126,2023-04-09,2023-04-07,0.98252094,1.0036637,0.9960159362549801
hotel_126,2023-04-10,2023-04-07,0.9906262,0.9800158,0.9402390438247012
hotel_126,2023-04-11,2023-04-07,0.98969716,0.9745521,0.9800796812749004
hotel_126,2023-04-12,2023-04-07,0.9874408,1.0040768,1.00398406374502
hotel_126,2023-04-13,2023-04-07,1.0254056,1.0145469,0.9681274900398407
hotel_126,2023-04-14,2023-04-07,1.0176238,1.0111202,1.0
hotel_126,2023-04-15,2023-04-07,1.0000796,1.0080187,0.9800796812749004
hotel_126,2023-04-16,2023-04-07,0.9831409,0.99863696,0.9641434262948207
hotel_126,2023-04-17,2023-04-07,0.98164946,0.9793711,0.9362549800796812
hotel_126,2023-04-18,2023-04-07,0.98378074,0.97406703,0.9760956175298805
hotel_126,2023-04-19,2023-04-07,0.981008,0.9950806,0.9641434262948207
hotel_126,2023-04-20,2023-04-07,1.0108372,1.0054116,0.9760956175298805
hotel_126,2023-04-21,2023-04-07,1.0203089,1.0039803,0.9880478087649402
hotel_126,2023-04-22,2023-04-07,1.0002211,1.008116,1.0079681274900398
hotel_126,2023-04-23,2023-04-07,0.9886296,0.99965274,0.7808764940239044
hotel_126,2023-04-24,2023-04-07,0.97120935,0.97616994,0.896414342629482
hotel_126,2023-04-25,2023-04-07,0.9676231,0.9745585,0.9561752988047809
hotel_126,2023-04-26,2023-04-07,0.97212636,0.99167454,0.9681274900398407
hotel_126,2023-04-27,2023-04-07,1.0026648,1.009022,0.9840637450199203
hotel_126,2023-04-28,2023-04-07,1.020088,1.0004295,0.9840637450199203
hotel_126,2023-04-29,2023-04-07,0.99371576,0.99981296,0.9960159362549801
hotel_126,2023-04-30,2023-04-07,0.98024505,0.9954814,0.9123505976095617
hotel_126,2023-05-01,2023-04-07,0.97401094,0.9756187,0.9840637450199203
hotel_126,2023-05-02,2023-04-07,0.9616126,0.9680737,0.9960159362549801
hotel_126,2023-05-03,2023-04-07,0.9791781,0.9901379,1.0
hotel_126,2023-05-04,2023-04-07,1.0174739,1.0081645,0.9840637450199203
hotel_126,2023-05-05,2023-04-07,1.0186499,1.0036457,0.9960159362549801
hotel_126,2023-05-06,2023-05-05,0.9930559,0.9942971,0.9960159362549801
hotel_126,2023-05-07,2023-05-05,0.9660243,0.972008,0.9243027888446215
hotel_126,2023-05-08,2023-05-05,0.97893125,0.97539955,1.0
hotel_126,2023-05-09,2023-05-05,0.9922022,0.9891536,1.00398406374502
hotel_126,2023-05-10,2023-05-05,0.9980418,1.003854,0.9840637450199203
hotel_126,2023-05-11,2023-05-05,1.0028418,0.999956,0.9123505976095617
hotel_126,2023-05-12,2023-05-05,0.99751604,0.9956945,1.0
hotel_126,2023-05-13,2023-05-05,0.9902466,0.9801941,1.00398406374502
hotel_126,2023-05-14,2023-05-05,0.9621769,0.9601482,0.9681274900398407
hotel_126,2023-05-15,2023-05-05,0.9585629,0.96497387,0.9800796812749004
hotel_126,2023-05-16,2023-05-05,0.98070544,0.985702,0.9880478087649402
hotel_126,2023-05-17,2023-05-05,0.9884739,0.99375767,0.9800796812749004
hotel_126,2023-05-18,2023-05-05,0.9796326,0.9899791,0.9880478087649402
hotel_126,2023-05-19,2023-05-05,0.99382144,0.9931467,0.9960159362549801
hotel_126,2023-05-20,2023-05-05,0.9835344,0.9738351,1.0
hotel_126,2023-05-21,2023-05-05,0.9541028,0.95906276,1.0
hotel_126,2023-05-22,2023-05-05,0.957963,0.9587565,1.0
hotel_126,2023-05-23,2023-05-05,0.9713612,0.9790005,0.9920318725099602
hotel_126,2023-05-24,2023-05-05,0.98847264,0.98754764,0.9920318725099602
hotel_126,2023-05-25,2023-05-05,0.9848998,0.99160695,0.9561752988047809
hotel_126,2023-05-26,2023-05-05,0.9989463,0.98940283,0.9800796812749004
hotel_126,2023-05-27,2023-05-05,0.9915288,0.9719802,1.0079681274900398
hotel_126,2023-05-28,2023-05-05,0.9614412,0.9575312,0.9880478087649402
hotel_126,2023-05-29,2023-05-05,0.96344346,0.9647571,0.9641434262948207
hotel_126,2023-05-30,2023-05-05,0.9822521,0.9756177,0.9641434262948207
hotel_126,2023-05-31,2023-05-05,0.9980725,0.98802626,1.00398406374502
hotel_126,2023-06-01,2023-05-05,0.9897387,0.99535435,0.8047808764940239
hotel_126,2023-06-02,2023-05-05,0.99303055,0.99000996,1.00398406374502
hotel_133,2023-01-14,2023-01-13,0.53256243,0.5308919,0.6065573770491803
hotel_133,2023-01-15,2023-01-13,0.4690279,0.4964457,0.5245901639344263
hotel_133,2023-01-16,2023-01-13,0.5154301,0.45926476,0.6557377049180327
hotel_133,2023-01-17,2023-01-13,0.58187646,0.4992508,0.639344262295082
hotel_133,2023-01-18,2023-01-13,0.6015267,0.5953518,0.7213114754098361
hotel_133,2023-01-19,2023-01-13,0.59653723,0.6054841,0.7868852459016393
hotel_133,2023-01-20,2023-01-13,0.61508965,0.56643337,0.6557377049180327
hotel_133,2023-01-21,2023-01-13,0.6163362,0.5804929,0.7049180327868853
hotel_133,2023-01-22,2023-01-13,0.5199427,0.5287649,0.639344262295082
hotel_133,2023-01-23,2023-01-13,0.5298975,0.4819588,0.9180327868852459
hotel_133,2023-01-24,2023-01-13,0.58805543,0.5245881,0.8688524590163934
hotel_133,2023-01-25,2023-01-13,0.6061289,0.6115519,0.8688524590163934
hotel_133,2023-01-26,2023-01-13,0.59277713,0.6141309,0.8360655737704918
hotel_133,2023-01-27,2023-01-13,0.6169609,0.56634873,0.8032786885245902
hotel_133,2023-01-28,2023-01-13,0.63037544,0.5978638,0.8360655737704918
hotel_133,2023-01-29,2023-01-13,0.5153432,0.5344434,0.6885245901639344
hotel_133,2023-01-30,2023-01-13,0.51803213,0.47481826,0.7049180327868853
hotel_133,2023-01-31,2023-01-13,0.5720078,0.5145207,0.7213114754098361
hotel_133,2023-02-01,2023-01-13,0.5993723,0.6031359,0.7049180327868853
hotel_133,2023-02-02,2023-01-13,0.59276164,0.6116093,0.6721311475409836
hotel_133,2023-02-03,2023-01-13,0.6148371,0.58829045,0.5901639344262295
hotel_133,2023-02-04,2023-01-13,0.60762537,0.59146774,0.639344262295082
hotel_133,2023-02-05,2023-01-13,0.5101266,0.52593124,0.5901639344262295
hotel_133,2023-02-06,2023-01-13,0.51608115,0.48218265,0.7049180327868853
hotel_133,2023-02-07,2023-01-13,0.6002047,0.50377995,0.7540983606557377
hotel_133,2023-02-08,2023-01-13,0.6148437,0.5922729,0.7704918032786885
hotel_133,2023-02-09,2023-01-13,0.60323113,0.5981793,0.7213114754098361
hotel_133,2023-02-10,2023-01-13,0.60963297,0.5713601,0.6065573770491803
hotel_133,2023-02-11,2023-02-10,0.6465605,0.65856636,0.7540983606557377
hotel_133,2023-02-12,2023-02-10,0.63082343,0.6805081,0.5573770491803278
hotel_133,2023-02-13,2023-02-10,0.6849068,0.68495136,0.5737704918032787
hotel_133,2023-02-14,2023-02-10,0.74661034,0.7259014,0.7213114754098361
hotel_133,2023-02-15,2023-02-10,0.7406195,0.7669629,0.7049180327868853
hotel_133,2023-02-16,2023-02-10,0.7053835,0.7239892,0.6885245901639344
hotel_133,2023-02-17,2023-02-10,0.67091846,0.65771747,0.9836065573770492
hotel_133,2023-02-18,2023-02-10,0.67820656,0.6850798,0.9836065573770492
hotel_133,2023-02-19,2023-02-10,0.6650762,0.69080925,0.9672131147540983
hotel_133,2023-02-20,2023-02-10,0.7084184,0.6938227,0.4426229508196721
hotel_133,2023-02-21,2023-02-10,0.78206545,0.7367297,0.36065573770491804
hotel_133,2023-02-22,2023-02-10,0.76364785,0.77237207,0.39344262295081966
hotel_133,2023-02-23,2023-02-10,0.6970724,0.73331213,0.5737704918032787
hotel_133,2023-02-24,2023-02-10,0.6853571,0.66203964,0.7377049180327869
hotel_133,2023-02-25,2023-02-10,0.6670864,0.69310516,0.7704918032786885
hotel_133,2023-02-26,2023-02-10,0.6491445,0.6968587,0.5245901639344263
hotel_133,2023-02-27,2023-02-10,0.72362286,0.70620215,0.8360655737704918
hotel_133,2023-02-28,2023-02-10,0.7744673,0.7344378,0.6721311475409836
hotel_133,2023-03-01,2023-02-10,0.7604473,0.7734951,0.6557377049180327
hotel_133,2023-03-02,2023-02-10,0.6989114,0.73179233,0.6557377049180327
hotel_133,2023-03-03,2023-02-10,0.68240136,0.6639897,0.819672131147541
hotel_133,2023-03-04,2023-02-10,0.6620799,0.68581706,0.9344262295081968
hotel_133,2023-03-05,2023-02-10,0.6506405,0.69611704,0.819672131147541
hotel_133,2023-03-06,2023-02-10,0.6838881,0.695479,0.819672131147541
hotel_133,2023-03-07,2023-02-10,0.75383896,0.720139,0.8032786885245902
hotel_133,2023-03-08,2023-02-10,0.7462027,0.76572186,0.8360655737704918
hotel_133,2023-03-09,2023-02-10,0.70841944,0.7323422,0.819672131147541
hotel_133,2023-03-10,2023-02-10,0.6761341,0.65647566,0.8688524590163934
hotel_133,2023-03-11,2023-03-10,0.89805156,0.8507589,1.0
hotel_133,2023-03-12,2023-03-10,0.77620125,0.79088354,0.8360655737704918
hotel_133,2023-03-13,2023-03-10,0.79981756,0.7748925,0.9836065573770492
hotel_133,2023-03-14,2023-03-10,0.78880423,0.77746123,0.9672131147540983
hotel_133,2023-03-15,2023-03-10,0.7599441,0.773445,0.9344262295081968
hotel_133,2023-03-16,2023-03-10,0.77016574,0.7809448,1.0
hotel_133,2023-03-17,2023-03-10,0.80451846,0.82193154,0.9672131147540983
hotel_133,2023-03-18,2023-03-10,0.8331526,0.80958545,0.9344262295081968
hotel_133,2023-03-19,2023-03-10,0.751925,0.7701981,0.8032786885245902
hotel_133,2023-03-20,2023-03-10,0.7564824,0.76641774,0.7704918032786885
hotel_133,2023-03-21,2023-03-10,0.7515253,0.7665045,0.819672131147541
hotel_133,2023-03-22,2023-03-10,0.7400376,0.7508495,0.8852459016393442
hotel_133,2023-03-23,2023-03-10,0.75985885,0.7677756,0.9508196721311475
hotel_133,2023-03-24,2023-03-10,0.79462576,0.8265913,0.9672131147540983
hotel_133,2023-03-25,2023-03-10,0.8527283,0.80732745,0.9836065573770492
hotel_133,2023-03-26,2023-03-10,0.7589748,0.7666785,0.8032786885245902
hotel_133,2023-03-27,2023-03-10,0.74556005,0.76318514,0.819672131147541
hotel_133,2023-03-28,2023-03-10,0.75631654,0.76768136,0.9672131147540983
hotel_133,2023-03-29,2023-03-10,0.73498017,0.7539381,0.9508196721311475
hotel_133,2023-03-30,2023-03-10,0.7779106,0.7691979,0.9836065573770492
hotel_133,2023-03-31,2023-03-10,0.8261443,0.8236902,0.9672131147540983
hotel_133,2023-04-01,2023-03-10,0.865824,0.818903,1.0
hotel_133,2023-04-02,2023-03-10,0.75218356,0.7700024,0.9180327868852459
hotel_133,2023-04-03,2023-03-10,0.7932768,0.78104365,1.0
hotel_133,2023-04-04,2023-03-10,0.7790824,0.7711173,1.0
hotel_133,2023-04-05,2023-03-10,0.7623773,0.7649152,1.0163934426229508
hotel_133,2023-04-06,2023-03-10,0.75012815,0.7846,0.9836065573770492
hotel_133,2023-04-07,2023-03-10,0.8083712,0.8310538,1.0
hotel_133,2023-04-08,2023-04-07,1.0057979,1.0060391,0.9508196721311475
hotel_133,2023-04-09,2023-04-07,0.90365505,0.9269657,0.8360655737704918
hotel_133,2023-04-10,2023-04-07,0.9346729,0.8966298,0.8852459016393442
hotel_133,2023-04-11,2023-04-07,0.95628065,0.91858983,1.0
hotel_133,2023-04-12,2023-04-07,0.9469383,0.9563778,1.0
hotel_133,2023-04-13,2023-04-07,0.96686965,0.9650332,1.0
hotel_133,2023-04-14,2023-04-07,0.9959042,0.9970423,1.0
hotel_133,2023-04-15,2023-04-07,0.9893996,1.0001037,1.0
hotel_133,2023-04-16,2023-04-07,0.9106195,0.9249474,0.7704918032786885
hotel_133,2023-04-17,2023-04-07,0.8983338,0.89235014,0.7213114754098361
hotel_133,2023-04-18,2023-04-07,0.93900526,0.920606,0.8032786885245902
hotel_133,2023-04-19,2023-04-07,0.93047136,0.9402802,0.8360655737704918
hotel_133,2023-04-20,2023-04-07,0.9548446,0.957004,1.0
hotel_133,2023-04-21,2023-04-07,1.0092106,0.991951,0.9672131147540983
hotel_133,2023-04-22,2023-04-07,1.0081156,0.98935544,0.9344262295081968
hotel_133,2023-04-23,2023-04-07,0.8986935,0.9097868,0.6721311475409836
hotel_133,2023-04-24,2023-04-07,0.8844215,0.87615013,0.7377049180327869
hotel_133,2023-04-25,2023-04-07,0.9201745,0.9024746,0.8360655737704918
hotel_133,2023-04-26,2023-04-07,0.9248058,0.9340042,1.0
hotel_133,2023-04-27,2023-04-07,0.94081384,0.9525294,0.8360655737704918
